row,date,left_speed,right_speed,left_velocity,right_velocity,accel_z,densityestimate,logdensityestimate
245,2026-06-11T11:29:51,75,75,953.4539794921875,880.342529296875,1.1852,1.7066190802518803e-19,-18.7679
246,2026-06-11T11:29:52,75,75,943.2888793945312,882.3992919921875,1.1694,1.902432913168086e-16,-15.7207
247,2026-06-11T11:29:53,75,75,946.256591796875,891.1834716796875,1.0266,1.7374240836008266e-24,-23.7601
248,2026-06-11T11:29:54,75,75,953.076416015625,892.135498046875,1.1330,7.994027147501697e-19,-18.0972
249,2026-06-11T11:29:55,75,75,961.1764526367188,900.1016845703125,1.0437,1.2299660196757988e-16,-15.9101
250,2026-06-11T11:29:56,75,75,959.35302734375,906.3335571289062,1.1749,7.373598113562742e-15,-14.1323
251,2026-06-11T11:29:57,75,75,955.81787109375,895.9545288085938,0.9213,3.0110301228799102e-18,-17.5213
252,2026-06-11T11:29:58,75,75,954.858154296875,896.7450561523438,1.0039,1.1736085106473671e-23,-22.9305
253,2026-06-11T11:29:59,75,75,951.2333374023438,903.27197265625,1.3169,2.555183585520067e-17,-16.5926
254,2026-06-11T11:30:00,75,75,969.5636596679688,916.5875244140625,0.9715,5.772615831937959e-26,-25.2386
255,2026-06-11T11:30:01,75,75,967.4899291992188,918.1590576171875,1.0667,6.436061000103639e-68,-67.1914
256,2026-06-11T11:30:02,75,75,952.1099853515625,912.8995361328125,1.1754,0.0,-inf
257,2026-06-11T11:30:03,75,75,973.99658203125,893.4105834960938,0.8710,3.340829294895305e-22,-21.4761
258,2026-06-11T11:30:04,75,75,977.52099609375,971.517822265625,-0.9576,3.7795484090379527e-19,-18.4226
259,2026-06-11T11:30:05,75,75,859.0072631835938,820.8291625976562,-0.7880,0.0,-inf
260,2026-06-11T11:30:06,75,75,969.382080078125,890.513671875,-1.1396,0.0,-inf
261,2026-06-11T11:30:07,75,75,947.4942626953125,864.8002319335938,-0.3033,5.818482915382854e-238,-237.235
262,2026-06-11T11:30:08,75,75,976.0393676757812,886.7613525390625,-0.8063,0.0,-inf
263,2026-06-11T11:30:09,75,75,944.8062744140625,883.8187866210938,-1.1202,0.0,-inf
264,2026-06-11T11:30:10,75,75,952.841796875,878.1676635742188,-0.9232,7.18925847972587e-198,-197.143
265,2026-06-11T11:30:11,75,75,981.454833984375,910.131103515625,-0.8461,0.0,-inf
266,2026-06-11T11:30:12,75,75,992.8143310546875,899.8317260742188,-0.8420,0.0,-inf
267,2026-06-11T11:30:13,75,75,956.2084350585938,899.1959838867188,-1.0532,0.0,-inf
268,2026-06-11T11:30:14,75,75,953.1997680664062,877.659423828125,-0.8111,6.216299764154113e-221,-220.206
269,2026-06-11T11:30:15,75,75,977.6508178710938,898.1915283203125,-0.7957,0.0,-inf
270,2026-06-11T11:30:16,75,75,948.8235473632812,885.8352661132812,-0.9826,0.0,-inf
271,2026-06-11T11:30:17,75,75,946.2536010742188,876.6029663085938,-0.8472,5.130220438236865e-185,-184.29
272,2026-06-11T11:30:18,75,75,983.2485961914062,907.8460693359375,-1.1633,0.0,-inf
273,2026-06-11T11:30:19,75,75,934.3552856445312,871.3987426757812,-0.6561,0.0,-inf
274,2026-06-11T11:30:20,75,75,1009.4602661132812,918.4187622070312,-1.0821,0.0,-inf
275,2026-06-11T11:30:21,75,75,968.930419921875,883.2020263671875,-0.6631,1.2704497296464e-311,-310.896
276,2026-06-11T11:30:22,75,75,979.9501342773438,900.7926025390625,-0.8503,0.0,-inf
277,2026-06-11T11:30:23,75,75,923.4321899414062,868.3468017578125,-0.9348,0.0,-inf
278,2026-06-11T11:30:24,75,75,961.5086669921875,889.6201782226562,-1.0833,6.234225647e-314,-313.205
279,2026-06-11T11:30:25,75,75,992.0842895507812,909.9945678710938,-0.8790,0.0,-inf
280,2026-06-11T11:30:26,75,75,1050.4107666015625,995.4415283203125,1.0023,0.0,-inf
281,2026-06-11T11:30:27,75,75,974.0978393554688,942.0617065429688,0.9520,0.0,-inf
282,2026-06-11T11:30:28,75,75,977.6805419921875,894.5579223632812,1.0281,3.494962538566521e-18,-17.4566
283,2026-06-11T11:30:29,75,75,973.5315551757812,896.4894409179688,0.9825,6.291158160118233e-18,-17.2013
284,2026-06-11T11:30:30,75,75,976.6034545898438,893.6371459960938,1.0002,2.519878297415657e-19,-18.5986
285,2026-06-11T11:30:31,75,75,994.6630859375,901.50732421875,1.1052,1.2896643217867449e-15,-14.8895
286,2026-06-11T11:30:32,75,75,977.2514038085938,914.2996215820312,1.0132,2.233019661583632e-19,-18.6511
287,2026-06-11T11:30:33,75,75,977.162841796875,919.09375,1.0732,4.287843965830794e-21,-20.3678
288,2026-06-11T11:30:34,75,75,985.6851196289062,898.801025390625,0.9166,1.659852249391957e-14,-13.7799
289,2026-06-11T11:30:35,75,75,972.990478515625,896.9130249023438,1.0679,1.2052356106795273e-23,-22.9189
290,2026-06-11T11:30:36,75,75,959.7800903320312,912.8397827148438,0.8779,6.474782483864159e-15,-14.1888
291,2026-06-11T11:30:37,75,75,975.0510864257812,918.9906616210938,1.1711,3.171653914513416e-16,-15.4987
292,2026-06-11T11:30:38,75,75,977.50927734375,920.5960693359375,0.9496,4.895146209093349e-21,-20.3102
293,2026-06-11T11:30:39,75,75,984.3721313476562,940.35546875,1.0407,4.388136435479136e-16,-15.3577
294,2026-06-11T11:30:40,75,75,985.1428833007812,933.1353149414062,0.8736,2.0127187650964792e-20,-19.6962
295,2026-06-11T11:30:41,75,75,987.0847778320312,934.0264892578125,1.0327,1.903469543806858e-23,-22.7205
296,2026-06-11T11:30:42,75,75,985.4688720703125,927.5001220703125,1.0543,2.5417559977193643e-17,-16.5949
297,2026-06-11T11:30:43,75,75,1004.9708251953125,933.9021606445312,0.2752,3.2382330374291964e-14,-13.4897
298,2026-06-11T11:30:44,75,75,1050.6744384765625,832.876220703125,0.0977,0.0,-inf
299,2026-06-11T11:30:45,75,75,1043.0166015625,908.0145263671875,-0.0101,0.0,-inf
300,2026-06-11T11:30:46,75,75,1049.5361328125,941.5838012695312,0.1083,0.0,-inf
301,2026-06-11T11:30:47,75,75,1044.3927001953125,855.3215942382812,0.0511,0.0,-inf
302,2026-06-11T11:30:48,75,75,1045.0146484375,885.0123901367188,-0.0287,0.0,-inf
303,2026-06-11T11:30:49,75,75,1045.00830078125,910.0072631835938,0.0615,0.0,-inf
304,2026-06-11T11:30:50,75,75,1044.8902587890625,853.9103393554688,-0.0226,0.0,-inf
305,2026-06-11T11:30:51,75,75,1046.1004638671875,922.0885620117188,0.0775,0.0,-inf
306,2026-06-11T11:30:52,75,75,1046.886962890625,840.9091796875,0.0712,0.0,-inf
307,2026-06-11T11:30:53,75,75,1044.147216796875,874.123291015625,-0.0267,0.0,-inf
308,2026-06-11T11:30:54,75,75,1046.4056396484375,927.47314453125,-0.0065,0.0,-inf
309,2026-06-11T11:30:55,75,75,1044.625732421875,805.4824829101562,0.0275,0.0,-inf
310,2026-06-11T11:30:56,75,75,1049.968505859375,895.9730834960938,0.0580,0.0,-inf
311,2026-06-11T11:30:57,75,75,1044.9686279296875,867.9739379882812,0.0254,0.0,-inf
312,2026-06-11T11:30:58,75,75,1044.64697265625,835.7175903320312,0.0249,0.0,-inf
313,2026-06-11T11:30:59,75,75,1051.3995361328125,915.3478393554688,0.0947,0.0,-inf
314,2026-06-11T11:31:00,75,75,1042.935302734375,809.9497680664062,-0.1260,0.0,-inf
315,2026-06-11T11:31:01,75,75,1048.054443359375,933.0485229492188,1.0377,0.0,-inf
316,2026-06-11T11:31:02,75,75,1040.8802490234375,994.3770141601562,1.0041,1.0533988014822309e-32,-31.9774
317,2026-06-11T11:31:03,75,75,1054.734130859375,1013.70556640625,1.0171,1.3736385877593718e-16,-15.8621
318,2026-06-11T11:31:04,75,75,1050.8812255859375,998.8870849609375,0.9773,3.7252228979599497e-16,-15.4288
319,2026-06-11T11:31:05,75,75,952.582763671875,831.6357421875,1.0050,4.196293893433313e-32,-31.3771
320,2026-06-11T11:31:06,75,75,983.9832153320312,872.985107421875,0.8047,1.9838185676548253e-16,-15.7025
321,2026-06-11T11:31:07,75,75,931.08935546875,817.9569702148438,1.0551,2.4260792381694113e-29,-28.6151
322,2026-06-11T11:31:08,75,75,958.1265258789062,866.1143188476562,0.8006,3.6872375823622856e-14,-13.4333
323,2026-06-11T11:31:09,75,75,958.8676147460938,879.8785400390625,1.1963,2.9632700361562976e-22,-21.5282
324,2026-06-11T11:31:10,75,75,965.2171630859375,882.1123657226562,0.9581,1.6548230600956122e-21,-20.7812
325,2026-06-11T11:31:11,75,75,960.44482421875,896.4818115234375,1.0829,1.9816295783202026e-17,-16.703
326,2026-06-11T11:31:12,75,75,964.5272216796875,883.6506958007812,1.1438,1.1088902054597286e-14,-13.9551
327,2026-06-11T11:31:13,75,75,967.2371215820312,899.1500244140625,0.9750,1.0632932842866442e-18,-17.9733
328,2026-06-11T11:31:14,75,75,978.335693359375,909.3825073242188,0.9040,2.6112612915688598e-17,-16.5831
329,2026-06-11T11:31:15,75,75,978.911865234375,895.9193725585938,0.9697,1.9216665118244268e-13,-12.7163
330,2026-06-11T11:31:16,75,75,984.5651245117188,896.5145874023438,1.0111,1.1005204553415015e-11,-10.9584
331,2026-06-11T11:31:17,75,75,973.4172973632812,898.3079833984375,0.9404,1.475092696281295e-25,-24.8312
332,2026-06-11T11:31:18,75,75,973.0807495117188,894.3170166015625,0.9147,4.627485829565671e-19,-18.3347
333,2026-06-11T11:31:19,75,75,986.4490966796875,904.3284912109375,0.9238,4.398461502655734e-14,-13.3567
334,2026-06-11T11:31:20,75,75,968.9196166992188,881.9268188476562,1.1781,1.6108886440592065e-18,-17.7929
335,2026-06-11T11:31:21,75,75,964.5912475585938,892.547119140625,1.0693,1.8938653284539114e-20,-19.7227
336,2026-06-11T11:31:22,75,75,967.3267822265625,897.37548828125,0.9635,1.3448500971055582e-11,-10.8713
337,2026-06-11T11:31:23,75,75,976.0853881835938,895.996337890625,1.0510,1.9068942265800335e-20,-19.7197
338,2026-06-11T11:31:24,75,75,970.8709106445312,898.0306396484375,1.0953,4.2169329180251567e-17,-16.375
339,2026-06-11T11:31:25,75,75,970.8096313476562,909.6956787109375,0.8821,1.8872110526232415e-18,-17.7242
340,2026-06-11T11:31:26,75,75,983.5025634765625,923.4718627929688,0.9741,7.086541357766444e-29,-28.1496
341,2026-06-11T11:31:27,75,75,984.062255859375,927.1165161132812,1.2015,7.434181742460863e-17,-16.1288
342,2026-06-11T11:31:28,0,0,97.04046630859375,91.0379638671875,1.0197,1.290345987733417e-13,-12.8893
343,2026-06-11T11:31:29,0,0,0.0,0.0,1.0208,0.00025018231466637455,-3.60174
344,2026-06-11T11:31:30,0,0,0.0,0.0,1.0184,0.00011395724923962545,-3.94326
345,2026-06-11T11:31:31,0,0,0.0,0.0,1.0227,0.00015957577261296272,-3.79703
346,2026-06-11T11:31:32,0,0,0.0,0.0,1.0191,3.16220373419569e-05,-4.50001
347,2026-06-11T11:31:33,0,0,0.0,0.0,1.0224,0.00043473269233811345,-3.36178
348,2026-06-11T11:31:34,0,0,0.0,0.0,1.0223,7.706619670389092e-05,-4.11314
349,2026-06-11T11:31:35,0,0,0.0,0.0,1.0215,0.0003458500620263629,-3.46111
350,2026-06-11T11:31:36,0,0,0.0,0.0,1.0229,2.018209008660783e-05,-4.69503
351,2026-06-11T11:31:37,0,0,0.0,0.0,1.0220,4.1042901935225004e-05,-4.38676
352,2026-06-11T11:31:38,0,0,0.0,0.0,1.0210,3.364192174167943e-05,-4.47312
353,2026-06-11T11:31:39,0,0,0.0,0.0,1.0203,0.00012022728155112574,-3.92
354,2026-06-11T11:31:40,0,0,0.0,0.0,1.0211,0.0009006932471459408,-3.04542
355,2026-06-11T11:31:41,0,0,0.0,0.0,1.0222,0.00014262128020955562,-3.84582
356,2026-06-11T11:31:42,0,0,0.0,0.0,1.0237,0.00025453842945404693,-3.59425
357,2026-06-11T11:31:43,0,0,0.0,0.0,1.0230,5.08988527791687e-05,-4.29329
358,2026-06-11T11:31:44,0,0,0.0,0.0,1.0211,0.0005636067634996603,-3.24902
359,2026-06-11T11:31:45,0,0,0.0,0.0,1.0203,0.0011111818273338455,-2.95421
360,2026-06-11T11:31:46,0,0,0.0,0.0,1.0083,4.84251023171444e-05,-4.31493
361,2026-06-11T11:31:47,0,0,0.0,0.0,1.0211,0.0012462673916427615,-2.90439
362,2026-06-11T11:31:48,0,0,0.0,0.0,1.0224,0.00019649960726347165,-3.70664
363,2026-06-11T11:31:49,0,0,0.0,0.0,1.0213,0.0008765358873543775,-3.05723
364,2026-06-11T11:31:50,0,0,0.0,0.0,1.0197,0.00017920587508442405,-3.74665
365,2026-06-11T11:31:51,0,0,0.0,0.0,1.0231,0.0007514934252897017,-3.12407
366,2026-06-11T11:31:52,0,0,0.0,0.0,1.0230,0.00016781519776443255,-3.77517
367,2026-06-11T11:31:53,0,0,0.0,0.0,1.0217,0.0013868823442758826,-2.85796
368,2026-06-11T11:31:54,0,0,0.0,0.0,1.0225,0.00037054548274605923,-3.43116
369,2026-06-11T11:31:55,0,0,0.0,0.0,1.0226,0.0001932701630050987,-3.71384
370,2026-06-11T11:31:56,0,0,0.0,0.0,1.0215,0.00017317077096051924,-3.76153
